"Tipo de Cáncer","Localización","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"vesícula biliar y otras partes de las vías biliares","Casanare","0.6","0.8","0.9","1.1","1","1","1","1","0.8","0.8","0.8","0.8","0.9","0.8","1","1.1","1","1.1","1.2","1","0.9","0.9","0.6"
"vesícula biliar y otras partes de las vías biliares","Cauca","1.4","1.4","1.4","1.3","1.3","1.4","1.3","1.4","1.5","1.6","1.4","1.5","1.6","1.7","1.8","1.9","1.9","2","2.1","2.1","2.3","2.4","2.4"
"vesícula biliar y otras partes de las vías biliares","Cesar","0.5","0.5","0.5","0.5","0.6","0.6","0.7","0.8","1","1","1","1","1","0.8","1","0.9","0.9","0.9","1.1","1.3","1.6","1.7","1.9"
"vesícula biliar y otras partes de las vías biliares","Chocó","0.2","0.5","0.5","0.7","0.7","0.8","0.3","0.3","0.3","0.4","0.5","0.6","0.8","0.9","0.8","0.8","0.8","0.6","0.7","0.6","0.6","0.6","0.6"
"vesícula biliar y otras partes de las vías biliares","Córdoba","0.7","0.7","0.6","0.7","0.6","0.7","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.7","0.8","0.8","0.8","0.9","1","1.1"
"vesícula biliar y otras partes de las vías biliares","Cundinamarca","1.2","1.3","1.4","1.4","1.4","1.5","1.5","1.3","1.3","1.4","1.4","1.4","1.5","1.5","1.5","1.6","1.6","1.7","1.8","1.9","1.9","2","2"
"vesícula biliar y otras partes de las vías biliares","Guainía","0","3.2","3.2","3.2","3.2","3.2","2.8","2.8","2.8","2.8","2.7","2.7","2.7","2.7","2.6","2.5","2.4","2.4","2.4","2.4","2.3","2.3","2.3"
"vesícula biliar y otras partes de las vías biliares","Guaviare","1.1","1.7","1.5","1.5","1.5","1.5","1.1","1.1","1.1","1","1","1","1","1","1","1.8","1.5","1.6","1.6","1.6","1.2","1.3","1.2"
"vesícula biliar y otras partes de las vías biliares","Huila","1.1","1.1","1.3","1.4","1.5","1.6","1.8","1.6","1.5","1.6","1.7","1.4","1.6","1.7","1.7","1.8","2","2","2.1","2.1","2.2","2.2","2.3"
"vesícula biliar y otras partes de las vías biliares","La Guajira","0.4","0.5","0.5","0.6","0.6","0.5","0.5","0.4","0.3","0.2","0.4","0.3","0.4","0.4","0.4","0.3","0.3","0.5","0.5","0.6","0.7","0.8","0.7"
"vesícula biliar y otras partes de las vías biliares","Magdalena","0.3","0.3","0.4","0.5","0.6","0.7","0.8","0.7","0.6","0.5","0.5","0.5","0.4","0.5","0.6","0.6","0.7","0.7","0.6","0.6","0.5","0.5","0.5"
"vesícula biliar y otras partes de las vías biliares","Meta","0.8","1","1.1","1.1","1.1","1.2","1.1","0.9","1.2","1.3","1.3","1.5","1.6","1.7","1.7","1.7","1.6","1.6","1.7","1.7","1.7","1.9","1.8"
"vesícula biliar y otras partes de las vías biliares","Nariño","1.9","1.8","1.7","1.7","1.7","1.6","1.5","1.6","1.6","1.8","1.7","1.7","1.8","1.8","1.7","1.7","1.8","1.8","1.9","2","2.2","2.2","2.3"
"vesícula biliar y otras partes de las vías biliares","Norte de Santander","1.5","1.4","1.4","1.3","1.4","1.5","1.6","1.6","1.5","1.5","1.6","1.6","1.7","2.1","2","2.2","2.2","2.2","2.1","2.2","2.4","2.5","2.7"
"vesícula biliar y otras partes de las vías biliares","Putumayo","0.7","0.6","0.6","0.6","0.5","0.4","0.5","0.5","0.7","0.9","1","1.1","1","0.8","1","1","1.1","1.2","1.6","1.5","1.6","1.6","1.8"
"vesícula biliar y otras partes de las vías biliares","Quindio","2.1","2.5","2.4","2.7","2.8","3.2","3.1","3.4","3.5","3.9","4.1","4.4","4.5","4.3","4.1","4.1","3.8","3.6","3.9","3.9","3.8","4","4.5"
"vesícula biliar y otras partes de las vías biliares","Risaralda","3.4","3.3","3.4","3.4","3.5","3.6","3.9","3.9","3.9","3.8","3.9","3.5","3.4","3.4","3.2","3.2","3.1","3.2","3.3","3.3","3.4","3.7","3.8"
"vesícula biliar y otras partes de las vías biliares","Santander","1.8","1.7","1.8","2","2","2","2.1","2.1","2","1.9","1.9","1.9","1.8","1.8","1.8","1.9","2","2.2","2.5","2.8","3.2","3.3","3.5"
"vesícula biliar y otras partes de las vías biliares","Sucre","0.5","0.6","0.5","0.5","0.6","0.5","0.5","0.6","0.8","0.8","1","1.2","1.3","1.5","1.7","1.5","1.4","1.4","1.2","1.2","1.1","1.1","1"
"vesícula biliar y otras partes de las vías biliares","Tolima","1.7","1.8","2","2.1","2.1","2.2","2","1.8","1.7","1.7","1.8","2","2.2","2.3","2.4","2.2","2.3","2.4","2.2","2.3","2.4","2.4","2.1"
"vesícula biliar y otras partes de las vías biliares","Valle del Cauca","2.3","2.2","2.2","2.1","2.1","2.1","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.1","2.1"
"vesícula biliar y otras partes de las vías biliares","Vaupés","0","0","0","0","0","0","2.5","2.5","2.5","2.5","2.5","0","0","0","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.2"
"vesícula biliar y otras partes de las vías biliares","Vichada","0","2","2","2","2","2","0","0","0","1.7","1.7","1.7","1.7","1.6","1.5","1.5","1.5","1.5","1.4","1.3","1.3","1.3","1.3"
"Páncreas","Amazonas","1.7","2.4","2.4","2.1","2","1.9","1.5","1.5","1.5","1.5","1.4","1.4","1.9","1.9","2.1","2.7","2.7","2","1.7","1.7","1.9","1.7","1.9"
"Páncreas","Antioquia","3.3","3.2","3.3","3.3","3.2","3.3","3.3","3.3","3.5","3.7","3.8","4","4.2","4.3","4.5","4.5","4.8","5.1","5.3","5.6","5.8","6","5.9"
"Páncreas","Arauca","1.2","1.3","1.2","1.1","1.4","1.3","1.1","1.2","1.2","1.1","1.3","1.5","1.5","1.5","1.3","1.3","1.5","1.7","1.8","1.9","1.7","1.7","1.5"
"Páncreas","Archipiélago de San Andrés. Providencia","2.3","2","1.9","2","2","1.5","3.4","3.8","3.2","3.2","3.1","1.9","1.4","2.7","2.7","4","3.5","3","2.3","2.3","1.8","1.6","1.7"
"Páncreas","Atlántico","1.8","2","2","1.9","2","2","2.1","2.2","2.3","2.5","2.5","2.4","2.4","2.3","2.3","2.4","2.7","2.9","3.3","3.6","4","4.1","4.3"
"Páncreas","Bogotá D.C","2.5","2.5","2.5","2.5","2.5","2.6","2.7","2.7","2.8","2.9","3.1","3.2","3.4","3.6","3.8","3.9","4.2","4.4","4.4","4.6","4.6","4.6","4.6"
"Páncreas","Bolívar","1.2","1.3","1.4","1.5","1.5","1.5","1.6","1.6","1.6","1.7","1.8","1.7","1.8","1.7","1.6","1.6","1.6","1.6","1.8","2","2.2","2.4","2.5"
"Páncreas","Boyacá","1.6","1.8","1.7","1.9","2.1","2.1","1.9","2","2","2.1","2.2","2.4","2.3","2.2","2","2.1","2.3","2.5","2.8","3","2.9","2.9","2.9"
"Páncreas","Caldas","3","3.3","3.2","3.2","3.3","3.3","3.3","3.6","3.8","4.1","4.3","4.3","4.1","4.4","4.2","4.2","4.6","5.1","5.1","5.4","6","5.9","6"
"Páncreas","Caquetá","1.1","1.1","1.2","1.1","1.1","1.1","1","1.1","1.2","1.5","1.5","1.6","1.7","1.7","1.4","1.3","1.5","1.4","1.5","1.6","1.8","1.8","1.9"
"Páncreas","Casanare","0.4","0.7","0.6","0.9","1","1.3","1.4","1.7","1.4","1.4","1.2","1","1.1","1.3","1.3","1.5","1.7","1.7","1.9","2.2","2.2","2.2","2.3"
"Páncreas","Cauca","1.2","1.2","1.1","1","1","1.1","1.1","1.2","1.4","1.5","1.6","1.6","1.6","1.5","1.5","1.5","1.7","1.8","1.9","2.1","2.2","2.3","2.4"
"Páncreas","Cesar","1.1","1.1","1.1","1.2","1.2","1.5","1.7","1.8","1.8","1.9","1.7","1.5","1.7","1.8","1.9","2.1","2.1","2.1","2.2","2.3","2.3","2.4","2.4"
"Páncreas","Chocó","0.5","0.6","0.6","0.6","0.6","0.7","0.6","0.5","0.5","0.5","0.7","0.8","0.9","0.8","0.8","0.8","0.7","0.8","1.2","1.5","1.5","1.6","1.8"
"Páncreas","Córdoba","1.2","1.4","1.4","1.4","1.5","1.5","1.4","1.6","1.8","1.9","2.1","2.2","2.1","1.9","1.8","1.7","1.7","1.9","2.1","2.4","2.5","2.7","2.7"
"Páncreas","Cundinamarca","1.6","1.6","1.7","1.8","1.9","2.1","2.1","2","2","1.9","1.9","2","2.1","2.3","2.3","2.5","2.5","2.6","2.7","3","3.1","3.3","3.4"
"Páncreas","Guainía","3.3","3.3","3.3","3.3","3.1","2.9","2.9","2.9","2.9","0","0","0","0","0","2.5","2.5","2.5","2.5","2.5","2.4","0","0","0"
"Páncreas","Guaviare","1.1","1.1","1.5","1.5","1.5","1.7","2.2","1","1","1","1","1","1","1","0.9","1.2","1.2","2.1","2.4","3.3","3.8","3.8","3.4"
"Páncreas","Huila","1.4","1.4","1.5","1.7","1.9","1.8","1.9","1.8","2","1.9","1.9","1.9","2.1","1.9","2.2","2.3","2.4","2.5","2.5","2.5","2.7","2.8","2.8"
"Páncreas","La Guajira","0.7","0.6","0.6","0.5","0.5","0.5","0.7","0.8","1.1","1.2","1.1","1","1","0.7","0.7","0.8","0.8","0.9","1","1.1","1.2","1.2","1.2"
"Páncreas","Magdalena","1.4","1.4","1.5","1.6","1.8","1.9","2.1","2.1","2.1","2","2","1.9","2","2.1","2.3","2.4","2.4","2.4","2.2","2.4","2.5","2.6","2.6"
"Páncreas","Meta","1.5","1.6","1.6","1.8","1.7","1.7","1.9","2","2.1","2.2","2.5","2.4","2.6","2.6","2.4","2.5","2.6","2.4","2.5","2.8","2.6","2.6","2.7"
"Cavidad nasal, oido medio y senos paranasales","Putumayo","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0"
"Páncreas","Nariño","1.3","1.5","1.4","1.5","1.7","2","1.9","2.3","2.4","2.3","2.3","2.5","2.3","2.4","2.5","2.5","2.6","2.8","2.8","2.7","2.6","2.5","2.4"
"Páncreas","Norte de Santander","1.8","1.8","1.6","1.9","1.9","1.8","1.6","1.7","1.7","1.8","1.9","2.1","2.3","2.2","2","2.1","2.2","2.1","2.4","2.6","2.8","2.8","3.1"
"Páncreas","Putumayo","1.4","1.4","1.1","1","0.9","1.2","1","1","1","1","0.8","1.1","1.3","1.2","1.6","1.7","1.5","1.5","1.9","1.7","1.6","1.7","1.7"
"Páncreas","Quindio","3.4","3.6","3.4","3.3","3","3.1","2.9","2.8","2.8","2.8","3.3","3.8","4.1","4.4","5","5.1","4.8","5.2","5.2","5.6","5.6","6.1","6.2"
"Páncreas","Risaralda","3.5","3.3","3.3","3.2","3.2","3.4","3.5","3.7","4.2","4.5","4.6","4.9","5","5","4.9","5","5.3","5.5","5.8","6.1","6.4","6.3","6.5"
"Páncreas","Santander","2.4","2.3","2.2","2.2","2.2","2.2","2.3","2.4","2.5","2.4","2.4","2.5","2.5","2.6","2.9","3.2","3.3","3.6","3.8","4","4.2","4.4","4.7"
"Páncreas","Sucre","1.1","1.3","1.4","1.5","1.7","1.8","1.8","2","2","2.3","2.4","2.5","2.3","2.4","2.1","2.1","2.2","2.2","2.3","2.3","2.5","2.3","2.4"
"Páncreas","Tolima","2.2","2.2","2.3","2.4","2.5","2.5","2.5","2.6","2.5","2.6","2.7","3","2.8","2.8","3.2","3.4","3.4","3.5","3.6","3.5","3.3","3.1","3.2"
"Páncreas","Valle del Cauca","3","3","3.1","3","3.1","2.9","3","2.9","3","3","3.2","3.3","3.4","3.5","3.7","3.8","3.9","4.2","4.3","4.5","4.7","4.8","4.8"
"Páncreas","Vaupés","0","0","0","0","0","0","0","0","0","2.5","2.5","2.5","3.6","3.6","4.8","4.8","4.8","0","4.5","4.5","4.5","4.5","4.5"
"Páncreas","Vichada","2.2","2.1","2.1","2.1","2.1","2","0","0","0","0","4.8","4.8","4.8","3.1","2.5","1.5","1.5","1.4","1.4","1.3","1.3","1.3","1.3"
"Cavidad nasal, oido medio y senos paranasales","Amazonas","1.7","1.7","1.7","1.7","0","0","0","0","0","0","0","0","0","0","0","0","1.3","1.3","1.3","1.3","1.3","0","0"
"Cavidad nasal, oido medio y senos paranasales","Antioquia","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Arauca","0","0","0.5","0.5","0.5","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0.4","0.4","0.4"
"Cavidad nasal, oido medio y senos paranasales","Archipiélago de San Andrés. Providencia","0","1.5","1.5","1.5","1.5","1.5","1.4","1.4","1.4","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cavidad nasal, oido medio y senos paranasales","Atlántico","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Bogotá D.C","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2"
"Cavidad nasal, oido medio y senos paranasales","Bolívar","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Boyacá","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Caldas","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Cavidad nasal, oido medio y senos paranasales","Caquetá","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3"
"Cavidad nasal, oido medio y senos paranasales","Casanare","0","0","0","0.4","0.4","0.4","0.4","0.4","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.3"
"Cavidad nasal, oido medio y senos paranasales","Cauca","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Cesar","0","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Chocó","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Cavidad nasal, oido medio y senos paranasales","Córdoba","0.3","0.3","0.3","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0"
"Cavidad nasal, oido medio y senos paranasales","Cundinamarca","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Guainía","0","0","0","0","0","0","0","2.8","2.8","2.8","2.8","2.8","0","0","0","0","0","0","0","0","0","0","0"
"Cavidad nasal, oido medio y senos paranasales","Guaviare","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cavidad nasal, oido medio y senos paranasales","Huila","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0","0","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","La Guajira","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.1"
"Cavidad nasal, oido medio y senos paranasales","Magdalena","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2"
"Cavidad nasal, oido medio y senos paranasales","Meta","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Nariño","0.3","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Norte de Santander","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Vagina","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cavidad nasal, oido medio y senos paranasales","Quindio","0.4","0.4","0.3","0.4","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.4","0.3","0.3","0.2","0.5","0.4","0.6","0.6","0.6"
"Cavidad nasal, oido medio y senos paranasales","Risaralda","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.4"
"Cavidad nasal, oido medio y senos paranasales","Santander","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Cavidad nasal, oido medio y senos paranasales","Sucre","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0","0.1","0.1","0.2","0.1","0.1","0.2"
"Cavidad nasal, oido medio y senos paranasales","Tolima","0.3","0.3","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.2"
"Cavidad nasal, oido medio y senos paranasales","Valle del Cauca","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2"
"Cavidad nasal, oido medio y senos paranasales","Vaupés","0","0","0","0","0","0","0","0","2.5","2.5","2.5","2.5","2.5","0","0","2.3","2.3","2.3","2.3","2.3","0","0","0"
"Cavidad nasal, oido medio y senos paranasales","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Laringe","Amazonas","1.7","1.7","1.7","1.7","0","0","0","0","0","0","0","0","1.4","1.4","1.4","1.4","1.4","0","0","0","0","0","0"
"Laringe","Antioquia","1.8","1.9","1.9","1.9","1.9","1.9","1.8","1.7","1.7","1.7","1.7","1.6","1.5","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.3","1.3","1.3"
"Laringe","Arauca","1","1","1","1","1","1.1","1.2","1.3","1.3","1.2","1.2","1.4","1.3","1.1","1.2","1","0.6","0.8","0.8","0.8","0.8","1","0.7"
"Laringe","Archipiélago de San Andrés. Providencia","6","4.5","3.5","3","1.8","1.7","1.4","1.7","2","2.1","3.1","3.7","4.2","3.4","3.6","2.7","2.2","2","2.3","1.9","1.8","1.9","2.1"
"Laringe","Atlántico","1.8","1.8","1.9","1.9","1.8","1.8","1.7","1.7","1.5","1.5","1.5","1.4","1.3","1.1","1.1","1.2","1.2","1.2","1.3","1.3","1.3","1.3","1.5"
"Laringe","Bogotá D.C","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"Laringe","Bolívar","0.9","1","1.1","1.2","1.3","1.2","1.1","1.1","1.1","1","1.1","1","1","1","0.9","0.9","0.9","0.9","0.9","1","1","1.1","1.1"
"Laringe","Boyacá","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.5","0.6","0.5","0.5","0.4","0.5","0.4","0.5","0.5","0.5","0.5","0.5","0.4","0.3"
"Laringe","Caldas","1.6","1.6","1.6","1.8","2","1.8","1.7","1.7","1.6","1.7","1.6","1.6","1.6","1.5","1.2","1.2","1.3","1.4","1.5","1.5","1.4","1.3","1.2"
"Laringe","Caquetá","0","0.8","0.9","0.7","0.7","0.7","0.7","0.6","0.6","0.5","0.5","0.5","0.4","0.4","0.5","0.5","0.4","0.5","0.5","0.5","0.5","0.6","0.5"
"Laringe","Casanare","0.4","0.4","0.4","0.6","0.5","0.6","0.6","0.7","0.6","0.8","0.8","0.6","0.5","0.6","0.5","0.5","0.6","0.7","0.6","0.6","0.5","0.4","0.4"
"Laringe","Cauca","0.5","0.6","0.6","0.5","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.4","0.4","0.3","0.3","0.3","0.4","0.4","0.4","0.5","0.4","0.4","0.4"
"Laringe","Cesar","0.4","0.6","0.8","0.9","1","1.1","1","1.1","1.2","1.2","1.2","1.2","1","0.8","0.8","0.9","0.9","0.9","1.1","1.1","1.1","1.1","1.1"
"Laringe","Chocó","0.8","0.8","0.8","1","1","0.9","0.9","0.7","0.5","0.3","0.4","0.4","0.3","0.4","0.4","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.5"
"Laringe","Córdoba","1.1","1","1","1","1","1","1","1","1","1","0.8","0.7","0.7","0.7","0.9","1","1.2","1.2","1.2","1","0.9","0.8","0.6"
"Laringe","Cundinamarca","0.7","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.6","0.5","0.5","0.5","0.5","0.5","0.6","0.5","0.5","0.5","0.5","0.4","0.5","0.5","0.5"
"Laringe","Guainía","0","0","0","0","2.9","2.9","2.9","2.9","2.9","0","0","0","0","2.5","2.5","2.5","2.5","2.5","2.5","0","0","0","0"
"Laringe","Guaviare","0","0","0","1.1","1.1","1.1","1.1","1.1","0","1","1","1","1","1","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9"
"Laringe","Huila","0.9","0.8","0.8","0.9","0.9","0.7","0.7","0.7","0.6","0.6","0.6","0.5","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.7"
"Laringe","La Guajira","0.2","0.8","0.7","0.7","0.8","0.9","0.7","0.7","0.7","0.7","0.8","0.7","0.7","0.7","0.6","0.4","0.3","0.2","0.1","0.2","0.3","0.3","0.4"
"Laringe","Magdalena","1.4","1.5","1.4","1.5","1.3","1.3","1.2","1.1","1","1.1","1","0.9","0.9","0.9","0.9","0.9","0.9","1","0.9","0.9","1","1","0.9"
"Laringe","Meta","0.9","0.9","0.9","0.9","0.9","0.9","1.1","0.9","0.9","0.9","1","0.8","1","1.1","1.1","1.1","1.1","1","0.8","0.8","0.7","0.7","0.7"
"Laringe","Nariño","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2"
"Laringe","Norte de Santander","1.2","1.3","1.4","1.4","1.4","1.5","1.4","1.2","1","1","0.9","0.8","0.8","0.9","0.8","0.8","0.9","0.8","0.8","0.9","0.9","0.9","1"
"Laringe","Putumayo","0.4","0.4","0.5","0.7","0.7","0.5","0.5","0.3","0.3","0.3","0","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
"Laringe","Quindio","1.6","1.6","1.5","1.3","1.4","1.5","1.7","1.8","2.1","2.3","1.9","1.5","1.4","1.2","0.9","1","1.5","1.6","1.8","2","2","1.7","1.7"
"Laringe","Risaralda","1.2","1.4","1.4","1.2","1.1","1.3","1.2","1.2","1.1","1.2","1.2","1.1","1.1","1.1","1.2","1.2","1.3","1.3","1.3","1.2","1.1","1.1","1"
"Laringe","Santander","1.1","1.1","1.1","1","0.9","1.1","1","1","1","1","0.8","0.8","0.7","0.6","0.7","0.7","0.8","0.9","1","1","0.9","0.9","0.9"
"Laringe","Sucre","1.1","1","1.2","1.3","1.3","1.2","1.6","1.4","1.6","1.4","1.4","1.2","1","1","1.1","1","0.9","0.9","0.8","0.9","1","1","1.2"
"Laringe","Tolima","1.2","1","1","1","1","0.9","0.9","0.9","0.9","0.9","1","1.1","1.1","1","1","0.9","0.8","0.9","1","0.9","1","1","0.9"
"Laringe","Valle del Cauca","1.1","1.2","1.2","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1","0.9","0.9","0.8","0.9","0.9","0.9","1","1","1","0.9","0.9","0.9"
"Laringe","Vaupés","2.9","2.9","2.9","2.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Laringe","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hueso","Atlántico","0.7","0.7","0.7","0.8","0.8","0.8","0.7","0.9","0.8","0.9","0.9","0.9","0.7","0.6","0.5","0.5","0.6","0.6","0.7","0.9","0.9","0.9","1"
"Tráquea, bronquios y pulmón","Amazonas","1.7","1.7","2.9","2.6","3.5","4.6","4.6","4.1","4.1","3.3","1.9","2.8","3.5","4.5","4.8","4.6","4","3.7","3.1","3.5","3.4","4.4","4.4"
"Tráquea, bronquios y pulmón","Antioquia","13.7","13.6","13.8","14","14.4","15","15.2","15.4","15.6","15.7","15.5","15.9","16.2","16.3","16.4","16.8","17.2","17.4","17.8","17.8","17.6","17.4","17.1"
"Tráquea, bronquios y pulmón","Arauca","3.8","4.1","4","4.8","4.6","4.7","4.8","5.5","4.5","4.8","4.6","5.1","4.3","4.9","5.5","6.5","5.8","6.4","7.1","6.7","5.7","6.2","6.2"
"Tráquea, bronquios y pulmón","Archipiélago de San Andrés. Providencia","5.5","4.9","5.4","6.2","8.2","7.9","9.2","9.4","8.8","8.2","8.1","7.2","6.6","6.8","7.3","8.6","9.3","10.8","11.2","9.6","8.2","8","6.4"
"Tráquea, bronquios y pulmón","Atlántico","6.5","6.6","6.8","7.2","7.3","7.8","7.9","8.4","8.6","8.9","8.7","8.6","8.1","7.8","7.6","7.6","7.9","8.2","8.8","9.2","9.5","9.6","9.9"
"Tráquea, bronquios y pulmón","Bogotá D.C","5","5","5","5.1","5.3","5.5","5.8","6","6.2","6.3","6.3","6.4","6.4","6.6","6.7","6.9","7.1","7.4","7.7","7.8","7.7","7.6","7.5"
"Tráquea, bronquios y pulmón","Bolívar","4.6","4.9","4.8","5","5.5","5.4","5.4","5.9","6","6.3","6.4","6.6","6.5","6.9","6.7","6.9","6.9","7","7.2","7.6","7.6","7.8","8.2"
"Tráquea, bronquios y pulmón","Boyacá","3.8","3.8","3.6","3.8","3.9","3.9","4.1","4.6","4.6","4.7","5","5.2","5.3","5.5","5.4","5.4","5.6","5.4","5.7","6.1","5.9","5.8","5.8"
